id,en,wikipedia
55720,Mulan,https://en.wikipedia.org/wiki/Mulan%20%281998%20film%29
55737,"Clear and Present Danger",https://en.wikipedia.org/wiki/Clear%20and%20Present%20Danger
56996,"Absolutely Fabulous",https://en.wikipedia.org/wiki/Absolutely%20Fabulous
57585,Casablanca,https://en.wikipedia.org/wiki/Casablanca%20%28film%29
57766,"Charlie and the Chocolate Factory",https://en.wikipedia.org/wiki/Charlie%20and%20the%20Chocolate%20Factory
57820,"Donnie Darko",https://en.wikipedia.org/wiki/Donnie%20Darko
58018,"Tora! Tora! Tora!",https://en.wikipedia.org/wiki/Tora%21%20Tora%21%20Tora%21
58147,"The Manchurian Candidate",https://en.wikipedia.org/wiki/The%20Manchurian%20Candidate%20%281962%20film%29
58350,Eyeball,https://en.wikipedia.org/wiki/Eyeball%20%28film%29
58865,"Wall Street",https://en.wikipedia.org/wiki/Wall%20Street%20%281987%20film%29
59375,"Titus Andronicus",https://en.wikipedia.org/wiki/Titus%20Andronicus
60155,"She Done Him Wrong",https://en.wikipedia.org/wiki/She%20Done%20Him%20Wrong
60157,"The Good Earth",https://en.wikipedia.org/wiki/The%20Good%20Earth%20%28film%29
60164,"It's a Wonderful Life",https://en.wikipedia.org/wiki/It%27s%20a%20Wonderful%20Life
60169,"The Red Shoes",https://en.wikipedia.org/wiki/The%20Red%20Shoes%20%281948%20film%29
60171,"The Treasure of the Sierra Madre",https://en.wikipedia.org/wiki/The%20Treasure%20of%20the%20Sierra%20Madre
60173,"State Fair",https://en.wikipedia.org/wiki/State%20Fair%20%281933%20film%29
60174,"Seven Brides for Seven Brothers",https://en.wikipedia.org/wiki/Seven%20Brides%20for%20Seven%20Brothers
60293,"Chasing Amy",https://en.wikipedia.org/wiki/Chasing%20Amy
60878,"The Lion in Winter",https://en.wikipedia.org/wiki/The%20Lion%20in%20Winter
60956,"Native Son",https://en.wikipedia.org/wiki/Native%20Son
61046,Wings,https://en.wikipedia.org/wiki/Wings%20%281927%20film%29
61047,"The Racket",https://en.wikipedia.org/wiki/The%20Racket%20%281928%20film%29
61049,"7th Heaven",https://en.wikipedia.org/wiki/7th%20Heaven%20%281927%20film%29
61052,Skippy,https://en.wikipedia.org/wiki/Skippy%20%28film%29
61057,"Bad Girl",https://en.wikipedia.org/wiki/Bad%20Girl%20%281931%20film%29
61058,"The Champ",https://en.wikipedia.org/wiki/The%20Champ%20%281931%20film%29
61059,"Five Star Final",https://en.wikipedia.org/wiki/Five%20Star%20Final
61060,"One Hour with You",https://en.wikipedia.org/wiki/One%20Hour%20with%20You
61061,"Shanghai Express",https://en.wikipedia.org/wiki/Shanghai%20Express%20%28film%29
61062,"The Smiling Lieutenant",https://en.wikipedia.org/wiki/The%20Smiling%20Lieutenant
61070,"I Am a Fugitive from a Chain Gang",https://en.wikipedia.org/wiki/I%20Am%20a%20Fugitive%20from%20a%20Chain%20Gang
61071,"Lady for a Day",https://en.wikipedia.org/wiki/Lady%20for%20a%20Day
61074,"The Private Life of Henry VIII",https://en.wikipedia.org/wiki/The%20Private%20Life%20of%20Henry%20VIII
61141,"Song of the South",https://en.wikipedia.org/wiki/Song%20of%20the%20South
61160,"The Barretts of Wimpole Street",https://en.wikipedia.org/wiki/The%20Barretts%20of%20Wimpole%20Street%20%281934%20film%29
61168,"Flirtation Walk",https://en.wikipedia.org/wiki/Flirtation%20Walk
61169,"The Gay Divorcee",https://en.wikipedia.org/wiki/The%20Gay%20Divorcee
61170,"Here Comes the Navy",https://en.wikipedia.org/wiki/Here%20Comes%20the%20Navy
61171,"The House of Rothschild",https://en.wikipedia.org/wiki/The%20House%20of%20Rothschild
61173,"One Night of Love",https://en.wikipedia.org/wiki/One%20Night%20of%20Love
61175,"The Thin Man",https://en.wikipedia.org/wiki/The%20Thin%20Man%20%28film%29
61176,"Viva Villa!",https://en.wikipedia.org/wiki/Viva%20Villa%21
61182,"The Broadway Melody",https://en.wikipedia.org/wiki/The%20Broadway%20Melody
61183,Alibi,https://en.wikipedia.org/wiki/Alibi%20%281929%20film%29
61184,"The Patriot",https://en.wikipedia.org/wiki/The%20Patriot%20%282000%20film%29
61186,"The Big House",https://en.wikipedia.org/wiki/The%20Big%20House%20%281930%20film%29
61189,Disraeli,https://en.wikipedia.org/wiki/Disraeli%20%281929%20film%29
61191,"The Divorcee",https://en.wikipedia.org/wiki/The%20Divorcee
61323,"The Love Parade",https://en.wikipedia.org/wiki/The%20Love%20Parade
61480,"Broadway Melody of 1936",https://en.wikipedia.org/wiki/Broadway%20Melody%20of%201936
61481,"Captain Blood",https://en.wikipedia.org/wiki/Captain%20Blood%20%281935%20film%29
61483,"The Informer",https://en.wikipedia.org/wiki/The%20Informer%20%281935%20film%29
61484,"The Lives of a Bengal Lancer",https://en.wikipedia.org/wiki/The%20Lives%20of%20a%20Bengal%20Lancer%20%28film%29
61489,"Les Misérables",https://en.wikipedia.org/wiki/Les%20Mis%C3%A9rables
61491,"Les Misérables",https://en.wikipedia.org/wiki/Les%20Mis%C3%A9rables%20%281935%20film%29
61494,"Naughty Marietta",https://en.wikipedia.org/wiki/Naughty%20Marietta%20%28film%29
61498,"David Copperfield",https://en.wikipedia.org/wiki/David%20Copperfield%20%281935%20film%29
61499,"Ruggles of Red Gap",https://en.wikipedia.org/wiki/Ruggles%20of%20Red%20Gap
61501,"Top Hat",https://en.wikipedia.org/wiki/Top%20Hat
61505,"Anthony Adverse",https://en.wikipedia.org/wiki/Anthony%20Adverse
61507,"Libeled Lady",https://en.wikipedia.org/wiki/Libeled%20Lady
61508,"Mr. Deeds Goes to Town",https://en.wikipedia.org/wiki/Mr.%20Deeds%20Goes%20to%20Town
61514,"The Story of Louis Pasteur",https://en.wikipedia.org/wiki/The%20Story%20of%20Louis%20Pasteur
61519,"A Tale of Two Cities",https://en.wikipedia.org/wiki/A%20Tale%20of%20Two%20Cities%20%281935%20film%29
61520,"Three Smart Girls",https://en.wikipedia.org/wiki/Three%20Smart%20Girls
61522,"The Awful Truth",https://en.wikipedia.org/wiki/The%20Awful%20Truth
61525,"Dead End",https://en.wikipedia.org/wiki/Dead%20End%20%281937%20film%29
61527,"In Old Chicago",https://en.wikipedia.org/wiki/In%20Old%20Chicago
61528,"Lost Horizon",https://en.wikipedia.org/wiki/Lost%20Horizon
61529,"Lost Horizon",https://en.wikipedia.org/wiki/Lost%20Horizon%20%281937%20film%29
61530,"One Hundred Men and a Girl",https://en.wikipedia.org/wiki/One%20Hundred%20Men%20and%20a%20Girl
61531,"Stage Door",https://en.wikipedia.org/wiki/Stage%20Door
61664,"All About My Mother",https://en.wikipedia.org/wiki/All%20About%20My%20Mother
61904,"Sunrise: A Song of Two Humans",https://en.wikipedia.org/wiki/Sunrise%3A%20A%20Song%20of%20Two%20Humans
62084,"The Adventures of Robin Hood",https://en.wikipedia.org/wiki/The%20Adventures%20of%20Robin%20Hood
62095,"Four Daughters",https://en.wikipedia.org/wiki/Four%20Daughters
62097,"La Grande Illusion",https://en.wikipedia.org/wiki/La%20Grande%20Illusion
62110,"Test Pilot",https://en.wikipedia.org/wiki/Test%20Pilot%20%28film%29
62111,"Dark Victory",https://en.wikipedia.org/wiki/Dark%20Victory
62113,"Goodbye, Mr. Chips",https://en.wikipedia.org/wiki/Goodbye%2C%20Mr.%20Chips
62115,"Love Affair",https://en.wikipedia.org/wiki/Love%20Affair%20%281939%20film%29
62117,"Mr. Smith Goes to Washington",https://en.wikipedia.org/wiki/Mr.%20Smith%20Goes%20to%20Washington
62118,Ninotchka,https://en.wikipedia.org/wiki/Ninotchka
62120,"Of Mice and Men",https://en.wikipedia.org/wiki/Of%20Mice%20and%20Men
62121,"Of Mice and Men",https://en.wikipedia.org/wiki/Of%20Mice%20and%20Men%20%281939%20film%29
62122,Stagecoach,https://en.wikipedia.org/wiki/Stagecoach%20%281939%20film%29
62180,"Alice in Wonderland",https://en.wikipedia.org/wiki/Alice%20in%20Wonderland%20%281933%20film%29
62440,"The Sting",https://en.wikipedia.org/wiki/The%20Sting
62446,"Alice (Alice's Adventures in Wonderland)",https://en.wikipedia.org/wiki/Alice%20%28Alice%27s%20Adventures%20in%20Wonderland%29
62592,"The Philadelphia Story",https://en.wikipedia.org/wiki/The%20Philadelphia%20Story%20%28film%29
62651,"All's Well That Ends Well",https://en.wikipedia.org/wiki/All%27s%20Well%20That%20Ends%20Well
62654,"The Taming of the Shrew",https://en.wikipedia.org/wiki/The%20Taming%20of%20the%20Shrew
62668,"The Ring",https://en.wikipedia.org/wiki/The%20Ring%20%282002%20film%29
62687,"All This, and Heaven Too",https://en.wikipedia.org/wiki/All%20This%2C%20and%20Heaven%20Too
62688,"Foreign Correspondent",https://en.wikipedia.org/wiki/Foreign%20Correspondent%20%28film%29
62689,"The Great Dictator",https://en.wikipedia.org/wiki/The%20Great%20Dictator
62693,"The Long Voyage Home",https://en.wikipedia.org/wiki/The%20Long%20Voyage%20Home
62695,"Our Town",https://en.wikipedia.org/wiki/Our%20Town
63310,"Day of the Dead",https://en.wikipedia.org/wiki/Day%20of%20the%20Dead%20%281985%20film%29
63425,"The Little Prince",https://en.wikipedia.org/wiki/The%20Little%20Prince
63504,"Touch of Evil",https://en.wikipedia.org/wiki/Touch%20of%20Evil
63750,"The Two Towers",https://en.wikipedia.org/wiki/The%20Two%20Towers
63751,"The Return of the King",https://en.wikipedia.org/wiki/The%20Return%20of%20the%20King
63996,"Rita Hayworth and Shawshank Redemption",https://en.wikipedia.org/wiki/Rita%20Hayworth%20and%20Shawshank%20Redemption
64004,"Apt Pupil",https://en.wikipedia.org/wiki/Apt%20Pupil%20%28film%29
64276,"Maggie Simpson",https://en.wikipedia.org/wiki/Maggie%20Simpson
64277,"Lisa Simpson",https://en.wikipedia.org/wiki/Lisa%20Simpson
64291,Lenny,https://en.wikipedia.org/wiki/Lenny%20%28film%29
64300,"Bart Simpson",https://en.wikipedia.org/wiki/Bart%20Simpson
64394,Goodfellas,https://en.wikipedia.org/wiki/Goodfellas
64657,"The Big Blue",https://en.wikipedia.org/wiki/The%20Big%20Blue
64917,"Nelson Muntz",https://en.wikipedia.org/wiki/Nelson%20Muntz
65015,"Swamp Thing",https://en.wikipedia.org/wiki/Swamp%20Thing
65169,"Antony and Cleopatra",https://en.wikipedia.org/wiki/Antony%20and%20Cleopatra
65436,"Dawn of the Dead",https://en.wikipedia.org/wiki/Dawn%20of%20the%20Dead%20%281978%20film%29
65669,"A Knight's Tale",https://en.wikipedia.org/wiki/A%20Knight%27s%20Tale
65834,"Schindler's List",https://en.wikipedia.org/wiki/Schindler%27s%20List
66070,Farscape,https://en.wikipedia.org/wiki/Farscape
66322,M,https://en.wikipedia.org/wiki/M%20%281931%20film%29
66841,"Fly Away Home",https://en.wikipedia.org/wiki/Fly%20Away%20Home
66852,"Heavy Metal (magazine)",https://en.wikipedia.org/wiki/Heavy%20Metal%20%28magazine%29
66853,"The Conversation",https://en.wikipedia.org/wiki/The%20Conversation
66870,"Annie Hall",https://en.wikipedia.org/wiki/Annie%20Hall
66873,"The Battle of San Pietro",https://en.wikipedia.org/wiki/The%20Battle%20of%20San%20Pietro
67015,"Love's Labour's Lost",https://en.wikipedia.org/wiki/Love%27s%20Labour%27s%20Lost
67055,"Iron Man",https://en.wikipedia.org/wiki/Iron%20Man
67371,Clue,https://en.wikipedia.org/wiki/Clue%20%28film%29
67411,"Above the Law",https://en.wikipedia.org/wiki/Above%20the%20Law%20%28film%29
67414,"Marked for Death",https://en.wikipedia.org/wiki/Marked%20for%20Death
67415,"Hard to Kill",https://en.wikipedia.org/wiki/Hard%20to%20Kill
67417,"Under Siege",https://en.wikipedia.org/wiki/Under%20Siege
67419,"Out for Justice",https://en.wikipedia.org/wiki/Out%20for%20Justice
67420,"On Deadly Ground",https://en.wikipedia.org/wiki/On%20Deadly%20Ground
67422,"Executive Decision",https://en.wikipedia.org/wiki/Executive%20Decision
67423,"Under Siege 2: Dark Territory",https://en.wikipedia.org/wiki/Under%20Siege%202%3A%20Dark%20Territory
67427,"The Glimmer Man",https://en.wikipedia.org/wiki/The%20Glimmer%20Man
67431,"Fire Down Below",https://en.wikipedia.org/wiki/Fire%20Down%20Below%20%281997%20film%29
67441,Ticker,https://en.wikipedia.org/wiki/Ticker%20%282001%20film%29
67442,"Exit Wounds",https://en.wikipedia.org/wiki/Exit%20Wounds
67444,"Half Past Dead",https://en.wikipedia.org/wiki/Half%20Past%20Dead
67916,"Strategic Air Command",https://en.wikipedia.org/wiki/Strategic%20Air%20Command%20%28film%29
68047,"The Caine Mutiny",https://en.wikipedia.org/wiki/The%20Caine%20Mutiny%20%28film%29
68078,"All That Jazz",https://en.wikipedia.org/wiki/All%20That%20Jazz%20%28film%29
68079,"The African Queen",https://en.wikipedia.org/wiki/The%20African%20Queen%20%28film%29
68082,"Abbott and Costello Meet Frankenstein",https://en.wikipedia.org/wiki/Abbott%20and%20Costello%20Meet%20Frankenstein
68084,"Adam's Rib",https://en.wikipedia.org/wiki/Adam%27s%20Rib
68088,"The Bank Dick",https://en.wikipedia.org/wiki/The%20Bank%20Dick
68092,Chinatown,https://en.wikipedia.org/wiki/Chinatown%20%281974%20film%29
68099,"Kiss Me Deadly",https://en.wikipedia.org/wiki/Kiss%20Me%20Deadly
68108,"All That Heaven Allows",https://en.wikipedia.org/wiki/All%20That%20Heaven%20Allows
68119,"America America",https://en.wikipedia.org/wiki/America%20America
68124,"American Graffiti",https://en.wikipedia.org/wiki/American%20Graffiti
68130,Badlands,https://en.wikipedia.org/wiki/Badlands%20%28film%29
68145,"The Jazz Singer",https://en.wikipedia.org/wiki/The%20Jazz%20Singer
68245,"Bonnie and Clyde",https://en.wikipedia.org/wiki/Bonnie%20and%20Clyde%20%28film%29
68348,"The Big Sleep",https://en.wikipedia.org/wiki/The%20Big%20Sleep
68374,"True Lies",https://en.wikipedia.org/wiki/True%20Lies
68388,"The General",https://en.wikipedia.org/wiki/The%20General%20%281926%20film%29
68485,"Jurassic Park",https://en.wikipedia.org/wiki/Jurassic%20Park%20%28film%29
68501,"McCabe & Mrs. Miller",https://en.wikipedia.org/wiki/McCabe%20%26%20Mrs.%20Miller
68722,"Bridget Jones's Diary",https://en.wikipedia.org/wiki/Bridget%20Jones%27s%20Diary
69088,"The Rocky and Bullwinkle Show",https://en.wikipedia.org/wiki/The%20Rocky%20and%20Bullwinkle%20Show
69445,"Jules Maigret",https://en.wikipedia.org/wiki/Jules%20Maigret
69625,"The Ladykillers",https://en.wikipedia.org/wiki/The%20Ladykillers
70091,"Spirited Away",https://en.wikipedia.org/wiki/Spirited%20Away
70209,"Cinema of Australia",https://en.wikipedia.org/wiki/Cinema%20of%20Australia
70317,"Kiss Me, Kate",https://en.wikipedia.org/wiki/Kiss%20Me%2C%20Kate
70428,"The Quiet Man",https://en.wikipedia.org/wiki/The%20Quiet%20Man
70508,"Brief Encounter",https://en.wikipedia.org/wiki/Brief%20Encounter
70647,"Guess Who's Coming to Dinner",https://en.wikipedia.org/wiki/Guess%20Who%27s%20Coming%20to%20Dinner
70829,"The Adventures of Pinocchio",https://en.wikipedia.org/wiki/The%20Adventures%20of%20Pinocchio
71415,Dune,https://en.wikipedia.org/wiki/Dune%20%28film%29
71473,"The Third Man",https://en.wikipedia.org/wiki/The%20Third%20Man
71975,Hellraiser,https://en.wikipedia.org/wiki/Hellraiser
71989,"Uncle Tom's Cabin",https://en.wikipedia.org/wiki/Uncle%20Tom%27s%20Cabin
72317,"Creature from the Black Lagoon",https://en.wikipedia.org/wiki/Creature%20from%20the%20Black%20Lagoon
72398,"The Man Who Would Be King",https://en.wikipedia.org/wiki/The%20Man%20Who%20Would%20Be%20King
72440,"The League of Extraordinary Gentlemen",https://en.wikipedia.org/wiki/The%20League%20of%20Extraordinary%20Gentlemen
72453,Signs,https://en.wikipedia.org/wiki/Signs%20%28film%29
72798,Goofy,https://en.wikipedia.org/wiki/Goofy
73170,Aladdin,https://en.wikipedia.org/wiki/Aladdin%20%281992%20Disney%20film%29
73243,"The Dark Knight Returns",https://en.wikipedia.org/wiki/The%20Dark%20Knight%20Returns
73366,"The Band Wagon",https://en.wikipedia.org/wiki/The%20Band%20Wagon
73368,"The Big Parade",https://en.wikipedia.org/wiki/The%20Big%20Parade
73371,"The Black Pirate",https://en.wikipedia.org/wiki/The%20Black%20Pirate
73372,"Blacksmith Scene",https://en.wikipedia.org/wiki/Blacksmith%20Scene
73375,"Bride of Frankenstein",https://en.wikipedia.org/wiki/Bride%20of%20Frankenstein
73376,"Bringing Up Baby",https://en.wikipedia.org/wiki/Bringing%20Up%20Baby
73380,"Broken Blossoms",https://en.wikipedia.org/wiki/Broken%20Blossoms
73395,"The Cheat",https://en.wikipedia.org/wiki/The%20Cheat%20%281915%20film%29
73401,"City Lights",https://en.wikipedia.org/wiki/City%20Lights
73402,"Sullivan's Travels",https://en.wikipedia.org/wiki/Sullivan%27s%20Travels
73405,Civilization,https://en.wikipedia.org/wiki/Civilization%20%28film%29
73408,"To Kill a Mockingbird",https://en.wikipedia.org/wiki/To%20Kill%20a%20Mockingbird
73411,Cops,https://en.wikipedia.org/wiki/Cops%20%28film%29
73412,"North by Northwest",https://en.wikipedia.org/wiki/North%20by%20Northwest
73413,"A Corner in Wheat",https://en.wikipedia.org/wiki/A%20Corner%20in%20Wheat
73422,"The Day the Earth Stood Still",https://en.wikipedia.org/wiki/The%20Day%20the%20Earth%20Stood%20Still
73425,"The Deer Hunter",https://en.wikipedia.org/wiki/The%20Deer%20Hunter
73427,Detour,https://en.wikipedia.org/wiki/Detour%20%281945%20film%29
73428,"Do the Right Thing",https://en.wikipedia.org/wiki/Do%20the%20Right%20Thing
73432,"The Docks of New York",https://en.wikipedia.org/wiki/The%20Docks%20of%20New%20York
73437,"Dont Look Back",https://en.wikipedia.org/wiki/Dont%20Look%20Back
73438,"Double Indemnity",https://en.wikipedia.org/wiki/Double%20Indemnity%20%28film%29
73439,"Duck Amuck",https://en.wikipedia.org/wiki/Duck%20Amuck
73440,"Duck Soup",https://en.wikipedia.org/wiki/Duck%20Soup%20%281933%20film%29
73441,"E.T. the Extra-Terrestrial",https://en.wikipedia.org/wiki/E.T.%20the%20Extra-Terrestrial
73444,"Easy Rider",https://en.wikipedia.org/wiki/Easy%20Rider
73455,"The Exploits of Elaine",https://en.wikipedia.org/wiki/The%20Exploits%20of%20Elaine
73460,Fantasia,https://en.wikipedia.org/wiki/Fantasia%20%281940%20film%29
73463,"Fatty's Tintype Tangle",https://en.wikipedia.org/wiki/Fatty%27s%20Tintype%20Tangle
73467,"Five Easy Pieces",https://en.wikipedia.org/wiki/Five%20Easy%20Pieces
73473,"Footlight Parade",https://en.wikipedia.org/wiki/Footlight%20Parade
73475,"Force of Evil",https://en.wikipedia.org/wiki/Force%20of%20Evil
73488,Frankenstein,https://en.wikipedia.org/wiki/Frankenstein%20%281931%20film%29
73494,Freaks,https://en.wikipedia.org/wiki/Freaks
73498,Fury,https://en.wikipedia.org/wiki/Fury%20%281936%20film%29
73530,"Mildred Pierce",https://en.wikipedia.org/wiki/Mildred%20Pierce
73585,"Man Bites Dog",https://en.wikipedia.org/wiki/Man%20Bites%20Dog%20%28film%29
73663,"The Cruise",https://en.wikipedia.org/wiki/The%20Cruise%20%281970%20film%29
73670,"A Christmas Carol",https://en.wikipedia.org/wiki/A%20Christmas%20Carol
73678,"Green Lantern",https://en.wikipedia.org/wiki/Green%20Lantern
73842,"Gertie the Dinosaur",https://en.wikipedia.org/wiki/Gertie%20the%20Dinosaur
73875,"The Godfather Part II",https://en.wikipedia.org/wiki/The%20Godfather%20Part%20II
73882,"The Gold Rush",https://en.wikipedia.org/wiki/The%20Gold%20Rush
73900,Grass,https://en.wikipedia.org/wiki/Grass%20%281925%20film%29
73919,"The Great Train Robbery",https://en.wikipedia.org/wiki/The%20Great%20Train%20Robbery%20%281903%20film%29
73930,Greed,https://en.wikipedia.org/wiki/Greed%20%28film%29
73937,"Gun Crazy",https://en.wikipedia.org/wiki/Gun%20Crazy
73970,"The Heiress",https://en.wikipedia.org/wiki/The%20Heiress
73977,"Hell's Hinges",https://en.wikipedia.org/wiki/Hell%27s%20Hinges
74011,"High Noon",https://en.wikipedia.org/wiki/High%20Noon
74018,"His Girl Friday",https://en.wikipedia.org/wiki/His%20Girl%20Friday
74028,"The Hitch-Hiker",https://en.wikipedia.org/wiki/The%20Hitch-Hiker
74293,"The Mexican",https://en.wikipedia.org/wiki/The%20Mexican
74296,"The Last Temptation of Christ",https://en.wikipedia.org/wiki/The%20Last%20Temptation%20of%20Christ
74339,"Second Variety",https://en.wikipedia.org/wiki/Second%20Variety
74375,Hoosiers,https://en.wikipedia.org/wiki/Hoosiers
74381,"The Hospital",https://en.wikipedia.org/wiki/The%20Hospital
74387,"How the West Was Won",https://en.wikipedia.org/wiki/How%20the%20West%20Was%20Won%20%28film%29
74391,"The Immigrant",https://en.wikipedia.org/wiki/The%20Immigrant%20%281917%20film%29
74392,"In the Land of the Head Hunters",https://en.wikipedia.org/wiki/In%20the%20Land%20of%20the%20Head%20Hunters
